id,class
7056,0
7057,1
7058,0
7059,0
7060,0
7061,0
7062,1
7063,0
7064,0
7065,1
7066,1
7067,0
7068,0
7069,1
7070,0
7071,1
7072,1
7073,1
7074,0
7075,1
7076,0
7077,1
7078,1
7079,0
7080,1
7081,1
7082,0
7083,1
7084,0
7085,0
7086,0
7087,0
7088,0
7089,0
7090,0
7091,0
7092,0
7093,0
7094,1
7095,1
7096,0
7097,0
7098,0
7099,0
7100,1
7101,0
7102,0
7103,0
7104,1
7105,0
7106,1
7107,0
7108,1
7109,1
7110,1
7111,0
7112,0
7113,0
7114,1
7115,0
7116,0
7117,0
7118,0
7119,1
7120,0
7121,1
7122,1
7123,0
7124,0
7125,0
7126,1
7127,1
7128,1
7129,0
7130,0
7131,1
7132,0
7133,1
7134,1
7135,1
7136,0
7137,1
7138,1
7139,1
7140,0
7141,0
7142,1
7143,0
7144,0
7145,0
7146,1
7147,0
7148,1
7149,0
7150,0
7151,1
7152,0
7153,1
7154,0
7155,0
7156,0
7157,0
7158,0
7159,1
7160,1
7161,1
7162,0
7163,0
7164,1
7165,0
7166,1
7167,0
7168,0
7169,0
7170,0
7171,1
7172,1
7173,1
7174,0
7175,0
7176,0
7177,0
7178,0
7179,0
7180,0
7181,1
7182,0
7183,0
7184,0
7185,1
7186,0
7187,0
7188,0
7189,0
7190,1
7191,0
7192,1
7193,0
7194,1
7195,0
7196,0
7197,1
7198,1
7199,0
7200,0
7201,0
7202,0
7203,0
7204,0
7205,0
7206,0
7207,1
7208,1
7209,1
7210,0
7211,0
7212,0
7213,1
7214,0
7215,1
7216,0
7217,1
7218,1
7219,1
7220,0
7221,0
7222,0
7223,1
7224,1
7225,0
7226,0
7227,1
7228,1
7229,0
7230,1
7231,0
7232,0
7233,1
7234,0
7235,0
7236,1
7237,1
7238,0
7239,0
7240,1
7241,1
7242,1
7243,1
7244,1
7245,0
7246,1
7247,0
7248,1
7249,0
7250,1
7251,0
7252,0
7253,0
7254,0
7255,0
7256,0
7257,1
7258,1
7259,1
7260,0
7261,0
7262,0
7263,1
7264,0
7265,1
7266,1
7267,0
7268,0
7269,0
7270,0
7271,0
7272,1
7273,1
7274,1
7275,1
7276,1
7277,1
7278,1
7279,1
7280,1
7281,0
7282,1
7283,1
7284,1
7285,0
7286,0
7287,1
7288,1
7289,1
7290,0
7291,1
7292,0
7293,0
7294,1
7295,1
7296,0
7297,0
7298,0
7299,0
7300,0
7301,1
7302,0
7303,1
7304,1
7305,1
7306,0
7307,1
7308,0
7309,1
7310,1
7311,0
7312,1
7313,0
7314,1
7315,1
7316,1
7317,1
7318,0
7319,1
7320,1
7321,0
7322,0
7323,0
7324,1
7325,0
7326,0
7327,0
7328,1
7329,0
7330,0
7331,1
7332,0
7333,0
7334,0
7335,1
7336,1
7337,0
7338,1
7339,0
7340,0
7341,1
7342,1
7343,0
7344,1
7345,0
7346,0
7347,0
7348,0
7349,1
7350,0
7351,0
7352,0
7353,0
7354,0
7355,0
7356,1
7357,0
7358,0
7359,0
7360,0
7361,1
7362,0
7363,0
7364,1
7365,0
7366,1
7367,0
7368,0
7369,0
7370,0
7371,0
7372,1
7373,0
7374,1
7375,0
7376,1
7377,0
7378,1
7379,1
7380,0
7381,0
7382,1
7383,0
7384,1
7385,1
7386,0
7387,1
7388,1
7389,1
7390,1
7391,0
7392,0
7393,1
7394,0
7395,0
7396,1
7397,0
7398,1
7399,0
7400,0
7401,0
7402,1
7403,0
7404,0
7405,1
7406,1
7407,0
7408,1
7409,0
7410,1
7411,0
7412,1
7413,1
7414,0
7415,0
7416,0
7417,1
7418,0
7419,0
7420,0
7421,1
7422,0
7423,1
7424,0
7425,1
7426,0
7427,0
7428,1
7429,0
7430,1
7431,1
7432,1
7433,0
7434,0
7435,0
7436,0
7437,0
7438,1
7439,0
7440,1
7441,0
7442,0
7443,1
7444,1
7445,0
7446,1
7447,0
7448,0
7449,1
7450,0
7451,0
7452,0
7453,1
7454,1
7455,1
7456,0
7457,0
7458,1
7459,0
7460,1
7461,1
7462,0
7463,0
7464,0
7465,0
7466,0
7467,0
7468,0
7469,1
7470,0
7471,1
7472,0
7473,0
7474,0
7475,0
7476,1
7477,0
7478,0
7479,1
7480,1
7481,1
7482,1
7483,0
7484,0
7485,1
7486,0
7487,1
7488,0
7489,1
7490,1
7491,1
7492,0
7493,1
7494,1
7495,1
7496,0
7497,0
7498,0
7499,0
7500,0
7501,0
7502,0
7503,1
7504,1
7505,1
7506,0
7507,1
7508,1
7509,0
7510,0
7511,1
7512,0
7513,0
7514,0
7515,1
7516,1
7517,1
7518,0
7519,1
7520,0
7521,0
7522,0
7523,0
7524,0
7525,1
7526,0
7527,1
7528,0
7529,1
7530,0
7531,0
7532,1
7533,0
7534,1
7535,1
7536,1
7537,0
7538,0
7539,0
7540,1
7541,0
7542,0
7543,0
7544,1
7545,1
7546,0
7547,0
7548,1
7549,0
7550,0
7551,0
7552,0
7553,0
7554,0
7555,1
7556,0
7557,1
7558,0
7559,0
7560,0
7561,1
7562,1
7563,0
7564,0
7565,1
7566,0
7567,0
7568,1
7569,0
7570,1
7571,1
7572,0
7573,0
7574,1
7575,1
7576,0
7577,0
7578,1
7579,1
7580,0
7581,1
7582,0
7583,0
7584,1
7585,0
7586,0
7587,1
7588,1
7589,0
7590,1
7591,1
7592,0
7593,0
7594,0
7595,1
7596,0
7597,0
7598,1
7599,0
7600,1
7601,1
7602,1
7603,0
7604,1
7605,1
7606,0
7607,1
7608,0
7609,1
7610,0
7611,1
7612,1
7613,1
7614,1
7615,1
7616,0
7617,1
7618,0
7619,0
7620,0
7621,1
7622,0
7623,1
7624,0
7625,1
7626,0
7627,1
7628,0
7629,1
7630,0
7631,0
7632,0
7633,1
7634,0
7635,0
7636,0
7637,0
7638,0
7639,0
7640,0
7641,0
7642,0
7643,0
7644,0
7645,0
7646,1
7647,0
7648,1
7649,0
7650,0
7651,1
7652,0
7653,0
7654,1
7655,0
7656,0
7657,1
7658,0
7659,1
7660,0
7661,1
7662,0
7663,0
7664,0
7665,0
7666,1
7667,0
7668,0
7669,1
7670,1
7671,1
7672,1
7673,0
7674,0
7675,0
7676,1
7677,0
7678,0
7679,1
7680,0
7681,0
7682,0
7683,0
7684,0
7685,1
7686,0
7687,0
7688,0
7689,1
7690,0
7691,0
7692,0
7693,1
7694,0
7695,0
7696,0
7697,0
7698,0
7699,1
7700,0
7701,1
7702,1
7703,0
7704,1
7705,0
7706,1
7707,1
7708,0
7709,1
7710,0
7711,0
7712,1
7713,0
7714,1
7715,1
7716,0
7717,1
7718,1
7719,0
7720,1
7721,0
7722,0
7723,1
7724,0
7725,1
7726,1
7727,0
7728,1
7729,1
7730,1
7731,0
7732,0
7733,0
7734,1
7735,1
7736,0
7737,1
7738,0
7739,0
7740,0
7741,0
7742,0
7743,1
7744,0
7745,0
7746,0
7747,0
7748,0
7749,1
7750,1
7751,0
7752,1
7753,0
7754,0
7755,0
7756,0
7757,1
7758,0
7759,0
7760,1
7761,0
7762,0
7763,1
7764,0
7765,1
7766,0
7767,0
7768,0
7769,0
7770,0
7771,1
7772,0
7773,0
7774,0
7775,0
7776,1
7777,1
7778,1
7779,0
7780,0
7781,0
7782,0
7783,0
7784,0
7785,1
7786,0
7787,1
7788,1
7789,0
7790,0
7791,0
7792,1
7793,0
7794,1
7795,0
7796,0
7797,0
7798,1
7799,1
7800,0
7801,1
7802,0
7803,1
7804,0
7805,0
7806,1
7807,1
7808,1
7809,1
7810,1
7811,0
7812,0
7813,0
7814,0
7815,0
7816,1
7817,0
7818,0
7819,0
7820,1
7821,1
7822,0
7823,1
7824,1
7825,0
7826,1
7827,0
7828,1
7829,1
7830,0
7831,1
7832,1
7833,0
7834,1
7835,0
7836,1
7837,0
7838,0
7839,1
7840,0
7841,0
7842,1
7843,1
7844,1
7845,0
7846,1
7847,1
7848,1
7849,0
7850,1
7851,1
7852,0
7853,0
7854,0
7855,1
7856,0
7857,0
7858,0
7859,0
7860,1
7861,1
7862,0
7863,0
7864,0
7865,0
7866,0
7867,0
7868,0
7869,0
7870,1
7871,0
7872,1
7873,1
7874,1
7875,0
7876,1
7877,0
7878,1
7879,1
7880,0
7881,1
7882,0
7883,1
7884,0
7885,1
7886,0
7887,0
7888,1
7889,1
7890,1
7891,1
7892,0
7893,0
7894,0
7895,0
7896,1
7897,1
7898,0
7899,0
7900,0
7901,0
7902,0
7903,1
7904,1
7905,0
7906,0
7907,1
7908,0
7909,1
7910,1
7911,0
7912,0
7913,1
7914,1
7915,0
7916,1
7917,1
7918,0
7919,1
7920,1
7921,0
7922,0
7923,1
7924,0
7925,1
7926,0
7927,0
7928,0
7929,1
7930,0
7931,0
7932,1
7933,0
7934,0
7935,1
7936,0
7937,0
7938,1
7939,1
7940,0
7941,1
7942,1
7943,0
7944,1
7945,0
7946,0
7947,0
7948,1
7949,0
7950,0
7951,0
7952,1
7953,0
7954,0
7955,0
7956,1
7957,0
7958,0
7959,0
7960,0
7961,0
7962,0
7963,1
7964,0
7965,0
7966,0
7967,1
7968,0
7969,0
7970,0
7971,0
7972,0
7973,0
7974,0
7975,0
7976,0
7977,0
7978,0
7979,1
7980,1
7981,1
7982,0
7983,1
7984,1
7985,0
7986,1
7987,0
7988,1
7989,1
7990,0
7991,0
7992,0
7993,0
7994,0
7995,0
7996,1
7997,0
7998,1
7999,1
8000,0
8001,0
8002,1
8003,0
8004,0
8005,0
8006,1
8007,1
8008,0
8009,0
8010,1
8011,0
8012,0
8013,1
8014,0
8015,0
8016,0
8017,1
8018,0
8019,0
8020,1
8021,1
8022,1
8023,0
8024,1
8025,0
8026,0
8027,0
8028,1
8029,0
8030,0
8031,1
8032,0
8033,1
8034,0
8035,0
8036,1
8037,1
8038,0
8039,1
8040,0
8041,0
8042,1
8043,1
8044,1
8045,0
8046,0
8047,1
8048,1
8049,0
8050,0
8051,1
8052,1
8053,1
8054,1
8055,0
8056,1
8057,0
8058,1
8059,1
8060,0
8061,0
8062,1
8063,0
8064,1
8065,1
8066,0
8067,0
8068,1
8069,0
8070,0
8071,1
8072,0
8073,0
8074,1
8075,0
8076,1
8077,0
8078,1
8079,1
8080,0
8081,0
8082,1
8083,1
8084,0
8085,1
8086,1
8087,1
8088,1
8089,0
8090,0
8091,0
8092,0
8093,0
8094,1
8095,1
8096,1
8097,0
8098,1
8099,1
8100,0
8101,0
8102,0
8103,1
8104,1
8105,0
8106,0
8107,1
8108,0
8109,0
8110,1
8111,0
8112,1
8113,1
8114,0
8115,1
8116,0
8117,0
8118,0
8119,1
8120,1
8121,0
8122,1
8123,1
8124,0
8125,0
8126,0
8127,0
8128,0
8129,0
8130,1
8131,0
8132,0
8133,1
8134,0
8135,1
8136,0
8137,1
8138,1
8139,0
8140,1
8141,0
8142,0
8143,1
8144,0
8145,0
8146,1
8147,1
8148,0
8149,1
8150,0
8151,1
8152,0
8153,0
8154,1
8155,0
8156,0
8157,1
8158,0
8159,1
8160,1
8161,1
8162,1
8163,1
8164,0
8165,0
8166,1
8167,1
8168,0
8169,0
8170,1
8171,0
8172,0
8173,0
8174,1
8175,1
8176,1
8177,0
8178,1
8179,0
8180,0
8181,1
8182,0
8183,0
8184,0
8185,0
8186,0
8187,0
8188,0
8189,0
8190,0
8191,1
8192,1
8193,0
8194,0
8195,0
8196,1
8197,0
8198,1
8199,0
8200,0
8201,0
8202,0
8203,0
8204,0
8205,0
8206,1
8207,1
8208,0
8209,0
8210,1
8211,0
8212,0
8213,1
8214,0
8215,0
8216,0
8217,1
8218,0
8219,0
8220,0
8221,0
8222,1
8223,0
8224,1
8225,1
8226,0
8227,1
8228,1
8229,0
8230,0
8231,0
8232,0
8233,1
8234,1
8235,1
8236,1
8237,0
8238,0
8239,1
8240,1
8241,0
8242,0
8243,1
8244,0
8245,1
8246,1
8247,0
8248,1
8249,0
8250,1
8251,0
8252,1
8253,0
8254,0
8255,0
8256,1
8257,0
8258,1
8259,0
8260,0
8261,0
8262,0
8263,0
8264,0
8265,0
8266,0
8267,1
8268,0
8269,0
8270,0
8271,0
8272,0
8273,1
8274,1
8275,1
8276,0
8277,0
8278,1
8279,0
8280,0
8281,0
8282,0
8283,0
8284,0
8285,0
8286,1
8287,0
8288,1
8289,1
8290,1
8291,0
8292,0
8293,0
8294,1
8295,1
8296,1
8297,1
8298,1
8299,1
8300,0
8301,1
8302,0
8303,0
8304,1
8305,1
8306,0
8307,0
8308,1
8309,1
8310,1
8311,1
8312,1
8313,0
8314,0
8315,1
8316,0
8317,1
8318,1
8319,0
8320,1
8321,0
8322,1
8323,1
8324,0
8325,0
8326,1
8327,0
8328,1
8329,0
8330,0
8331,1
8332,1
8333,1
8334,0
8335,0
8336,0
8337,1
8338,1
8339,1
8340,1
8341,1
8342,0
8343,0
8344,1
8345,0
8346,0
8347,0
8348,0
8349,0
8350,0
8351,0
8352,0
8353,0
8354,1
8355,0
8356,0
8357,1
8358,0
8359,0
8360,1
8361,0
8362,0
8363,0
8364,1
8365,0
8366,0
8367,0
8368,1
8369,0
8370,0
8371,0
8372,0
8373,0
8374,1
8375,0
8376,0
8377,0
8378,1
8379,0
8380,0
8381,0
8382,1
8383,1
8384,1
8385,1
8386,0
8387,0
8388,1
8389,1
8390,1
8391,1
8392,0
8393,0
8394,0
8395,1
8396,1
8397,0
8398,0
8399,0
8400,0
8401,0
8402,0
8403,0
8404,1
8405,1
8406,0
8407,0
8408,0
8409,0
8410,1
8411,0
8412,0
8413,1
8414,0
8415,0
8416,0
8417,0
8418,1
8419,1
8420,0
8421,0
8422,0
8423,1
8424,1
8425,0
8426,0
8427,1
8428,0
8429,1
8430,0
8431,1
8432,1
8433,1
8434,1
8435,1
8436,0
8437,0
8438,0
8439,1
8440,0
8441,1
8442,0
8443,0
8444,1
8445,0
8446,0
8447,0
8448,0
8449,0
8450,1
8451,1
8452,0
8453,1
8454,1
8455,1
8456,1
8457,1
8458,1
8459,0
8460,0
8461,0
8462,1
8463,0
8464,0
8465,0
8466,0
8467,1
8468,0
8469,1
8470,0
8471,0
8472,1
8473,0
8474,0
8475,0
8476,0
8477,0
8478,0
8479,1
8480,0
8481,0
8482,1
8483,0
8484,0
8485,0
8486,0
8487,1
8488,0
8489,1
8490,0
8491,1
8492,1
8493,0
8494,1
8495,1
8496,0
8497,0
8498,1
8499,1
8500,1
8501,0
8502,1
8503,0
8504,1
8505,0
8506,0
8507,0
8508,0
8509,1
8510,0
8511,0
8512,0
8513,0
8514,0
8515,0
8516,1
8517,0
8518,0
8519,1
8520,1
8521,0
8522,0
8523,0
8524,1
8525,0
8526,0
8527,1
8528,1
8529,0
8530,1
8531,0
8532,0
8533,0
8534,1
8535,0
8536,1
8537,0
8538,0
8539,1
8540,0
8541,1
8542,1
8543,1
8544,1
8545,0
8546,1
8547,1
8548,0
8549,1
8550,0
8551,0
8552,1
8553,1
8554,1
8555,1
8556,1
8557,0
8558,1
8559,0
8560,1
8561,0
8562,0
8563,1
8564,0
8565,0
8566,0
8567,0
8568,0
8569,0
8570,0
8571,0
8572,1
8573,0
8574,1
8575,0
8576,0
8577,0
8578,1
8579,1
8580,1
8581,0
8582,0
8583,1
8584,1
8585,0
8586,1
8587,1
8588,0
8589,0
8590,0
8591,0
8592,0
8593,0
8594,1
8595,1
8596,1
8597,1
8598,1
8599,0
8600,0
8601,1
8602,0
8603,0
8604,0
8605,1
8606,1
8607,1
8608,1
8609,1
8610,0
8611,0
8612,0
8613,0
8614,0
8615,1
8616,0
8617,0
8618,0
8619,1
8620,0
8621,0
8622,0
8623,1
8624,1
8625,1
8626,0
8627,0
8628,1
8629,1
8630,0
8631,0
8632,1
8633,1
8634,0
8635,1
8636,0
8637,0
8638,1
8639,1
8640,0
8641,0
8642,0
8643,1
8644,0
8645,1
8646,1
8647,1
8648,1
8649,0
8650,0
8651,0
8652,1
8653,1
8654,1
8655,1
8656,1
8657,0
8658,1
8659,0
8660,0
8661,1
8662,0
8663,1
8664,1
8665,1
8666,0
8667,0
8668,0
8669,1
8670,0
8671,1
8672,1
8673,1
8674,1
8675,1
8676,0
8677,0
8678,1
8679,0
8680,0
8681,0
8682,1
8683,1
8684,1
8685,0
8686,1
8687,0
8688,0
8689,1
8690,0
8691,0
8692,1
8693,0
8694,0
8695,0
8696,0
8697,0
8698,0
8699,1
8700,1
8701,1
8702,0
8703,0
8704,0
8705,0
8706,1
8707,1
8708,0
8709,1
8710,1
8711,1
8712,1
8713,0
8714,1
8715,1
8716,0
8717,1
8718,1
8719,1
8720,0
8721,1
8722,1
8723,0
8724,0
8725,0
8726,1
8727,0
8728,1
8729,1
8730,0
8731,1
8732,1
8733,1
8734,0
8735,0
8736,0
8737,1
8738,1
8739,0
8740,1
8741,1
8742,1
8743,0
8744,0
8745,0
8746,1
8747,0
8748,0
8749,1
8750,0
8751,1
8752,0
8753,0
8754,0
8755,1
8756,0
8757,1
8758,1
8759,1
8760,0
8761,1
8762,1
8763,0
8764,0
8765,1
8766,1
8767,0
8768,0
8769,0
8770,1
8771,0
8772,1
8773,0
8774,0
8775,0
8776,1
8777,1
8778,0
8779,0
8780,0
8781,0
8782,0
8783,0
8784,0
8785,0
8786,1
8787,0
8788,0
8789,0
8790,1
8791,1
8792,1
8793,1
8794,0
8795,0
8796,0
8797,0
8798,1
8799,1
8800,1
8801,1
8802,1
8803,0
8804,1
8805,1
8806,0
8807,1
8808,0
8809,0
8810,0
8811,1
8812,0
8813,0
8814,1
8815,1
8816,0
8817,1
8818,0
8819,1
8820,1
8821,0
8822,1
8823,0
8824,1
8825,0
8826,1
8827,1
8828,0
8829,0
8830,0
8831,1
8832,0
8833,0
8834,1
8835,0
8836,1
8837,0
8838,1
8839,0
8840,1
8841,1
8842,1
8843,1
8844,0
8845,1
8846,0
8847,1
8848,0
8849,0
8850,0
8851,0
8852,1
8853,0
8854,0
8855,1
8856,0
8857,0
8858,0
8859,0
8860,0
8861,1
8862,1
8863,0
8864,0
8865,1
8866,1
8867,1
8868,0
8869,1
8870,0
8871,1
8872,1
8873,1
8874,0
8875,0
8876,0
8877,0
8878,0
8879,1
8880,1
8881,0
8882,0
8883,1
8884,1
8885,1
8886,1
8887,0
8888,0
8889,1
8890,1
8891,0
8892,0
8893,0
8894,0
8895,1
8896,0
8897,0
8898,1
8899,1
8900,0
8901,0
8902,1
8903,1
8904,0
8905,0
8906,0
8907,1
8908,0
8909,1
8910,1
8911,1
8912,0
8913,0
8914,0
8915,0
8916,0
8917,1
8918,0
8919,0
8920,1
8921,0
8922,0
8923,0
8924,0
8925,1
8926,1
8927,0
8928,0
8929,1
8930,0
8931,0
8932,0
8933,1
8934,1
8935,1
8936,1
8937,1
8938,0
8939,1
8940,1
8941,0
8942,0
8943,1
8944,1
8945,0
8946,1
8947,1
8948,0
8949,0
8950,1
8951,1
8952,1
8953,0
8954,1
8955,1
8956,0
8957,1
8958,0
8959,1
8960,0
8961,0
8962,0
8963,0
8964,1
8965,0
8966,0
8967,1
8968,1
8969,1
8970,1
8971,1
8972,0
8973,1
8974,0
8975,1
8976,0
8977,0
8978,0
8979,1
8980,1
8981,1
8982,0
8983,0
8984,0
8985,1
8986,1
8987,0
8988,1
8989,1
8990,1
8991,1
8992,1
8993,0
8994,0
8995,0
8996,1
8997,0
8998,0
8999,0
9000,1
9001,0
9002,0
9003,0
9004,1
9005,0
9006,0
9007,0
9008,1
9009,0
9010,1
9011,1
9012,0
9013,1
9014,1
9015,1
9016,0
9017,0
9018,1
9019,0
9020,1
9021,1
9022,0
9023,1
9024,1
9025,1
9026,0
9027,1
9028,0
9029,1
9030,0
9031,1
9032,0
9033,1
9034,0
9035,0
9036,0
9037,1
9038,1
9039,0
9040,0
9041,1
9042,1
9043,1
9044,1
9045,0
9046,0
9047,0
9048,0
9049,1
9050,1
9051,0
9052,0
9053,0
9054,1
9055,0
9056,1
9057,1
9058,0
9059,1
9060,1
9061,1
9062,0
9063,1
9064,0
9065,0
9066,0
9067,0
9068,1
9069,0
9070,0
9071,0
9072,1
9073,0
9074,1
9075,0
9076,1
9077,0
9078,0
9079,1
9080,0
9081,1
9082,0
9083,1
9084,1
9085,1
9086,0
9087,1
9088,0
9089,1
9090,0
9091,1
9092,0
9093,1
9094,0
9095,0
9096,1
9097,1
9098,1
9099,1
9100,0
9101,0
9102,0
9103,1
9104,0
9105,1
9106,0
9107,1
9108,1
9109,0
9110,0
9111,0
9112,0
9113,1
9114,0
9115,1
9116,0
9117,0
9118,0
9119,0
9120,0
9121,1
9122,0
9123,0
9124,0
9125,0
9126,1
9127,0
9128,1
9129,1
9130,0
9131,1
9132,0
9133,1
9134,1
9135,0
9136,0
9137,0
9138,1
9139,0
9140,0
9141,0
9142,0
9143,0
9144,1
9145,0
9146,0
9147,0
9148,1
9149,0
9150,0
9151,0
9152,1
9153,0
9154,0
9155,1
9156,0
9157,0
9158,1
9159,0
9160,1
9161,0
9162,0
9163,0
9164,0
9165,0
9166,0
9167,0
9168,0
9169,0
9170,0
9171,1
9172,0
9173,0
9174,0
9175,0
9176,1
9177,0
9178,1
9179,0
9180,0
9181,1
9182,0
9183,1
9184,1
9185,1
9186,0
9187,0
9188,1
9189,1
9190,1
9191,0
9192,0
9193,0
9194,0
9195,0
9196,1
9197,0
9198,1
9199,0
9200,0
9201,0
9202,0
9203,1
9204,0
9205,1
9206,1
9207,0
9208,0
9209,1
9210,1
9211,0
9212,0
9213,0
9214,1
9215,0
9216,0
9217,1
9218,0
9219,1
9220,0
9221,0
9222,0
9223,0
9224,1
9225,1
9226,0
9227,0
9228,0
9229,1
9230,0
9231,1
9232,0
9233,0
9234,0
9235,1
9236,1
9237,1
9238,1
9239,0
9240,0
9241,0
9242,1
9243,0
9244,0
9245,0
9246,1
9247,0
9248,0
9249,0
9250,1
9251,1
9252,1
9253,0
9254,0
9255,0
9256,0
9257,0
9258,1
9259,0
9260,1
9261,0
9262,0
9263,0
9264,1
9265,0
9266,1
9267,0
9268,0
9269,1
9270,0
9271,1
9272,1
9273,0
9274,1
9275,0
9276,1
9277,0
9278,1
9279,0
9280,0
9281,0
9282,1
9283,0
9284,0
9285,0
9286,1
9287,1
9288,0
9289,0
9290,1
9291,0
9292,1
9293,0
9294,1
9295,1
9296,0
9297,0
9298,1
9299,0
9300,0
9301,0
9302,1
9303,1
9304,1
9305,1
9306,1
9307,1
9308,0
9309,0
9310,0
9311,0
9312,0
9313,0
9314,0
9315,0
9316,0
9317,0
9318,1
9319,0
9320,1
9321,1
9322,0
9323,1
9324,0
9325,0
9326,0
9327,0
9328,1
9329,0
9330,0
9331,1
9332,1
9333,0
9334,0
9335,1
9336,0
9337,0
9338,1
9339,1
9340,1
9341,1
9342,1
9343,0
9344,1
9345,0
9346,1
9347,1
9348,0
9349,1
9350,1
9351,0
9352,0
9353,0
9354,1
9355,1
9356,1
9357,0
9358,0
9359,0
9360,0
9361,1
9362,0
9363,1
9364,0
9365,0
9366,1
9367,0
9368,1
9369,0
9370,1
9371,0
9372,1
9373,0
9374,0
9375,1
9376,1
9377,1
9378,0
9379,0
9380,0
9381,1
9382,0
9383,1
9384,0
9385,1
9386,0
9387,1
9388,0
9389,1
9390,1
9391,1
9392,1
9393,0
9394,1
9395,0
9396,0
9397,0
9398,1
9399,0
9400,1
9401,1
9402,0
9403,0
9404,0
9405,0
9406,0
9407,0
9408,0
9409,0
9410,1
9411,0
9412,0
9413,1
9414,0
9415,1
9416,1
9417,1
9418,0
9419,0
9420,0
9421,1
9422,0
9423,1
9424,1
9425,1
9426,1
9427,0
9428,0
9429,1
9430,0
9431,1
9432,0
9433,0
9434,0
9435,1
9436,0
9437,1
9438,1
9439,0
9440,1
9441,1
9442,1
9443,0
9444,0
9445,1
9446,0
9447,1
9448,0
9449,0
9450,0
9451,0
9452,1
9453,0
9454,1
9455,1
9456,0
9457,0
9458,0
9459,0
9460,0
9461,1
9462,1
9463,0
9464,0
9465,0
9466,0
9467,0
9468,1
9469,1
9470,1
9471,0
9472,1
9473,1
9474,0
9475,0
9476,1
9477,1
9478,0
9479,1
9480,0
9481,0
9482,0
9483,0
9484,0
9485,0
9486,1
9487,1
9488,0
9489,0
9490,1
9491,1
9492,1
9493,1
9494,1
9495,0
9496,1
9497,1
9498,0
9499,0
9500,0
9501,1
9502,1
9503,0
9504,0
9505,0
9506,0
9507,0
9508,0
9509,0
9510,0
9511,1
9512,1
9513,1
9514,0
9515,1
9516,1
9517,0
9518,0
9519,0
9520,1
9521,0
9522,1
9523,0
9524,1
9525,0
9526,0
9527,0
9528,1
9529,1
9530,0
9531,0
9532,0
9533,0
9534,0
9535,0
9536,0
9537,0
9538,0
9539,1
9540,1
9541,0
9542,1
9543,0
9544,1
9545,1
9546,0
9547,0
9548,0
9549,0
9550,1
9551,0
9552,0
9553,0
9554,0
9555,0
9556,0
9557,0
9558,0
9559,1
9560,1
9561,0
9562,0
9563,0
9564,1
9565,1
9566,0
9567,0
9568,1
9569,0
9570,1
9571,0
9572,0
9573,1
9574,0
9575,0
9576,0
9577,0
9578,0
9579,1
9580,1
9581,0
9582,0
9583,1
9584,1
9585,1
9586,0
9587,1
9588,0
9589,0
9590,0
9591,1
9592,1
9593,1
9594,0
9595,0
9596,0
9597,1
9598,1
9599,1
9600,0
9601,0
9602,0
9603,1
9604,1
9605,0
9606,1
9607,1
9608,0
9609,0
9610,1
9611,1
9612,1
9613,1
9614,1
9615,0
9616,0
9617,0
9618,0
9619,0
9620,0
9621,1
9622,0
9623,0
9624,0
9625,1
9626,1
9627,0
9628,0
9629,0
9630,0
9631,0
9632,0
9633,1
9634,0
9635,0
9636,0
9637,0
9638,1
9639,1
9640,1
9641,0
9642,0
9643,0
9644,0
9645,0
9646,0
9647,0
9648,1
9649,0
9650,0
9651,0
9652,1
9653,1
9654,0
9655,0
9656,0
9657,1
9658,0
9659,0
9660,1
9661,1
9662,0
9663,1
9664,0
9665,0
9666,0
9667,0
9668,0
9669,1
9670,1
9671,0
9672,0
9673,0
9674,1
9675,0
9676,0
9677,0
9678,1
9679,1
9680,1
9681,1
9682,1
9683,0
9684,0
9685,0
9686,0
9687,1
9688,1
9689,1
9690,1
9691,0
9692,1
9693,1
9694,0
9695,0
9696,1
9697,1
9698,0
9699,1
9700,0
9701,1
9702,1
9703,0
9704,0
9705,1
9706,0
9707,0
9708,0
9709,1
9710,0
9711,0
9712,0
9713,0
9714,0
9715,0
9716,0
9717,0
9718,0
9719,1
9720,1
9721,1
9722,0
9723,0
9724,0
9725,1
9726,0
9727,0
9728,1
9729,0
9730,0
9731,0
9732,0
9733,0
9734,0
9735,1
9736,1
9737,0
9738,0
9739,1
9740,1
9741,0
9742,1
9743,1
9744,1
9745,1
9746,0
9747,0
9748,0
9749,0
9750,0
9751,0
9752,0
9753,1
9754,0
9755,0
9756,0
9757,1
9758,1
9759,1
9760,1
9761,1
9762,1
9763,0
9764,0
9765,1
9766,1
9767,0
9768,0
9769,1
9770,1
9771,1
9772,1
9773,0
9774,0
9775,1
9776,1
9777,1
9778,0
9779,0
9780,0
9781,0
9782,1
9783,1
9784,1
9785,1
9786,0
9787,1
9788,1
9789,1
9790,0
9791,1
9792,1
9793,0
9794,1
9795,0
9796,1
9797,1
9798,1
9799,1
9800,0
9801,1
9802,0
9803,1
9804,0
9805,0
9806,0
9807,1
9808,0
9809,1
9810,1
9811,0
9812,0
9813,1
9814,1
9815,1
9816,0
9817,0
9818,1
9819,0
9820,1
9821,1
9822,1
9823,0
9824,1
9825,0
9826,0
9827,0
9828,0
9829,1
9830,0
9831,0
9832,0
9833,1
9834,1
9835,1
9836,1
9837,1
9838,0
9839,1
9840,1
9841,1
9842,0
9843,0
9844,0
9845,1
9846,0
9847,0
9848,1
9849,0
9850,1
9851,1
9852,1
9853,1
9854,0
